Product Sk,siteId,skuId,Unit Cost
hbi|eu|be|37270,60,37270,1.65
hbi|eu|be|37729,60,37729,1.62
hbi|eu|uk|61519,10,61519,0.52
hbi|eu|be|27511,60,27511,1.27
hbi|eu|be|4039,60,4039,2.2
hbi|eu|be|45842,60,45842,2.23
hbi|eu|be|11222,60,11222,3.39
hbi|eu|be|27515,60,27515,2.28
hbi|eu|be|40715,60,40715,3.76
hbi|eu|be|46856,60,46856,1.12
hbi|eu|be|13874,60,13874,0.84
hbi|eu|be|27527,60,27527,1.17
hbi|eu|be|41195,60,41195,2.98
hbi|eu|be|47018,60,47018,2.22
hbi|eu|be|15074,60,15074,4.02
hbi|eu|be|3115,60,3115,4.46
hbi|eu|be|4228,60,4228,3.76
hbi|eu|be|50639,60,50639,2.55
hbi|eu|be|15237,60,15237,8.2
hbi|eu|be|35860,60,35860,2.06
hbi|eu|be|44374,60,44374,2.05
hbi|eu|be|50850,60,50850,3.93
hbi|eu|be|15239,60,15239,9.75
hbi|eu|be|36036,60,36036,4.9
hbi|eu|be|45844,60,45844,2.55
hbi|eu|be|51665,60,51665,1.47
hbi|eu|be|16451,60,16451,4.53
hbi|eu|be|37277,60,37277,1.63
hbi|eu|be|46027,60,46027,9.25
hbi|eu|be|51838,60,51838,2.44
hbi|eu|be|1802,60,1802,2.55
hbi|eu|be|40661,60,40661,3.63
hbi|eu|be|47814,60,47814,1.08
hbi|eu|be|51920,60,51920,1.75
hbi|eu|be|18857,60,18857,15.43
hbi|eu|be|44109,60,44109,2.01
hbi|eu|be|48282,60,48282,16.96
hbi|eu|be|52894,60,52894,1.3
hbi|eu|be|21106,60,21106,1.35
hbi|eu|be|4540,60,4540,1.96
hbi|eu|be|50,60,50,1.57
hbi|eu|be|52895,60,52895,1.08
hbi|eu|be|23287,60,23287,3.13
hbi|eu|be|45722,60,45722,4.45
hbi|eu|be|50238,60,50238,1.84
hbi|eu|be|56542,60,56542,0.94
hbi|eu|be|27004,60,27004,2.65
hbi|eu|be|46920,60,46920,3.57
hbi|eu|be|50239,60,50239,1.77
hbi|eu|be|59399,60,59399,5.55
hbi|eu|be|2716,60,2716,5.9
hbi|eu|be|47764,60,47764,1.59
hbi|eu|be|50408,60,50408,2.27
hbi|eu|be|61142,60,61142,3.3
hbi|eu|be|30627,60,30627,0.68
hbi|eu|be|47874,60,47874,2.07
hbi|eu|be|50640,60,50640,2.79
hbi|eu|be|62203,60,62203,1.72
hbi|eu|be|35863,60,35863,5.25
hbi|eu|be|48283,60,48283,14.86
hbi|eu|be|50795,60,50795,3.46
hbi|eu|be|63848,60,63848,3.53
hbi|eu|be|37159,60,37159,4.13
hbi|eu|be|49435,60,49435,2.09
hbi|eu|be|52884,60,52884,0.79
hbi|eu|be|65204,60,65204,6.23
hbi|eu|be|3997,60,3997,2.37
hbi|eu|be|49448,60,49448,2.09
hbi|eu|be|56588,60,56588,0.85
hbi|eu|be|73888,60,73888,2.7
hbi|eu|be|40122,60,40122,4.56
hbi|eu|be|50528,60,50528,3.27
hbi|eu|be|56603,60,56603,1.09
hbi|eu|be|74159,60,74159,1.67
hbi|eu|be|41738,60,41738,1.33
hbi|eu|be|50840,60,50840,3.01
hbi|eu|be|59386,60,59386,5.55
hbi|eu|be|77195,60,77195,0.86
hbi|eu|be|44134,60,44134,4.95
hbi|eu|be|51835,60,51835,2.16
hbi|eu|be|60952,60,60952,1.06
hbi|eu|be|82815,60,82815,0.96
hbi|eu|be|46030,60,46030,8.2
hbi|eu|be|52564,60,52564,17.73
hbi|eu|be|7549,60,7549,9.45
hbi|eu|be|83557,60,83557,2.1
hbi|eu|be|47521,60,47521,0.93
hbi|eu|be|53759,60,53759,9.79
hbi|eu|be|7778,60,7778,2.12
hbi|eu|be|83605,60,83605,1.75
hbi|eu|be|47812,60,47812,1.28
hbi|eu|be|56577,60,56577,1.69
hbi|eu|be|83609,60,83609,2.28
hbi|eu|be|83690,60,83690,1.62
hbi|eu|be|47826,60,47826,2.07
hbi|eu|be|59384,60,59384,5.38
hbi|eu|be|98036,60,98036,10.89
hbi|eu|be|86378,60,86378,2.47
hbi|eu|be|49437,60,49437,2.09
hbi|eu|be|6012,60,6012,2.07
hbi|eu|be|15514,60,15514,2.3
hbi|eu|be|86411,60,86411,2.49
hbi|eu|be|52902,60,52902,0.86
hbi|eu|be|61562,60,61562,1.32
hbi|eu|ie|12820,30,12820,2.25
hbi|eu|be|89828,60,89828,4.5
hbi|eu|be|53563,60,53563,5.69
hbi|eu|be|63078,60,63078,1.56
hbi|eu|ie|13581,30,13581,2.08
hbi|eu|be|89850,60,89850,4.6
hbi|eu|be|58086,60,58086,5.51
hbi|eu|be|77275,60,77275,0.7
hbi|eu|ie|13843,30,13843,9.18
hbi|eu|be|92317,60,92317,2.08
hbi|eu|be|61901,60,61901,1.6
hbi|eu|be|7767,60,7767,1.97
hbi|eu|ie|1392,30,1392,3.38
hbi|eu|be|92959,60,92959,5.47
hbi|eu|be|62001,60,62001,5.54
hbi|eu|be|83612,60,83612,2.01
hbi|eu|ie|1433,30,1433,3.51
hbi|eu|be|9360,60,9360,2.76
hbi|eu|be|623,60,623,0.81
hbi|eu|be|83616,60,83616,2.65
hbi|eu|ie|14638,30,14638,1.58
hbi|eu|be|95366,60,95366,3.05
hbi|eu|be|62704,60,62704,2.73
hbi|eu|be|91940,60,91940,7.51
hbi|eu|ie|14651,30,14651,1.36
hbi|eu|be|95795,60,95795,1.18
hbi|eu|be|70499,60,70499,1.24
hbi|eu|be|93323,60,93323,0.56
hbi|eu|ie|19033,30,19033,1.39
hbi|eu|be|98037,60,98037,4.11
hbi|eu|be|7187,60,7187,8.48
hbi|eu|be|93431,60,93431,6.07
hbi|eu|ie|21336,30,21336,1.29
hbi|eu|be|9826,60,9826,3.11
hbi|eu|be|72615,60,72615,1.42
hbi|eu|be|95672,60,95672,4.37
hbi|eu|ie|25671,30,25671,3.29
hbi|eu|be|38779,60,38779,6.61
hbi|eu|be|73375,60,73375,4.71
hbi|eu|ie|12001,30,12001,2.28
hbi|eu|ie|31733,30,31733,3.16
hbi|eu|be|46885,60,46885,0.99
hbi|eu|be|83573,60,83573,2.43
hbi|eu|ie|12331,30,12331,1.07
hbi|eu|ie|34244,30,34244,2.93
hbi|eu|be|61941,60,61941,1.25
hbi|eu|be|83576,60,83576,1.18
hbi|eu|ie|13084,30,13084,1.45
hbi|eu|ie|35627,30,35627,2.97
hbi|eu|be|63495,60,63495,3.87
hbi|eu|be|46877,60,46877,2.8
hbi|eu|ie|13674,30,13674,0.9
hbi|eu|ie|37070,30,37070,2.23
hbi|eu|ie|10813,30,10813,9.61
hbi|eu|be|61427,60,61427,9.13
hbi|eu|ie|16854,30,16854,3.57
hbi|eu|ie|37321,30,37321,0.94
hbi|eu|ie|16197,30,16197,0.56
hbi|eu|ie|1383,30,1383,3.61
hbi|eu|ie|18912,30,18912,11.07
hbi|eu|ie|38579,30,38579,2.73
hbi|eu|ie|17010,30,17010,1.3
hbi|eu|ie|14165,30,14165,2.31
hbi|eu|ie|18977,30,18977,1.05
hbi|eu|ie|39069,30,39069,2.33
hbi|eu|ie|1766,30,1766,1.69
hbi|eu|ie|1430,30,1430,2.92
hbi|eu|ie|18980,30,18980,1.44
hbi|eu|ie|4026,30,4026,1.96
hbi|eu|ie|1800,30,1800,2.47
hbi|eu|ie|14313,30,14313,1.64
hbi|eu|ie|19706,30,19706,2.11
hbi|eu|ie|40667,30,40667,3.72
hbi|eu|ie|19677,30,19677,1.79
hbi|eu|ie|14639,30,14639,1.41
hbi|eu|ie|20458,30,20458,0.52
hbi|eu|ie|43249,30,43249,6.5
hbi|eu|ie|31640,30,31640,3.96
hbi|eu|ie|17816,30,17816,4.95
hbi|eu|ie|21232,30,21232,1.25
hbi|eu|ie|44110,30,44110,1.74
hbi|eu|ie|32287,30,32287,15.41
hbi|eu|ie|20607,30,20607,3.66
hbi|eu|ie|25666,30,25666,3.24
hbi|eu|ie|45197,30,45197,2.04
hbi|eu|ie|33050,30,33050,2.07
hbi|eu|ie|2173,30,2173,1.84
hbi|eu|ie|27857,30,27857,2.13
hbi|eu|ie|45201,30,45201,3.42
hbi|eu|ie|33088,30,33088,2.04
hbi|eu|ie|23741,30,23741,1.03
hbi|eu|ie|2844,30,2844,2.74
hbi|eu|ie|46383,30,46383,1.66
hbi|eu|ie|37642,30,37642,3.48
hbi|eu|ie|2653,30,2653,1.28
hbi|eu|ie|36356,30,36356,1.26
hbi|eu|ie|4656,30,4656,0.9
hbi|eu|ie|38895,30,38895,2.13
hbi|eu|ie|32452,30,32452,0.93
hbi|eu|ie|37252,30,37252,0.79
hbi|eu|ie|46878,30,46878,5.19
hbi|eu|ie|39647,30,39647,6.94
hbi|eu|ie|33510,30,33510,1.99
hbi|eu|ie|38461,30,38461,4.52
hbi|eu|ie|46879,30,46879,4.15
hbi|eu|ie|39857,30,39857,1.9
hbi|eu|ie|33518,30,33518,5.79
hbi|eu|ie|39036,30,39036,1.87
hbi|eu|ie|46898,30,46898,2.79
hbi|eu|ie|40053,30,40053,4.11
hbi|eu|ie|33617,30,33617,2.19
hbi|eu|ie|43018,30,43018,1.25
hbi|eu|ie|46937,30,46937,1.16
hbi|eu|ie|40209,30,40209,0.78
hbi|eu|ie|34546,30,34546,2.15
hbi|eu|ie|44266,30,44266,4.2
hbi|eu|ie|46958,30,46958,2.26
hbi|eu|ie|41740,30,41740,0.41
hbi|eu|ie|37012,30,37012,18.63
hbi|eu|ie|45916,30,45916,1.09
hbi|eu|ie|46978,30,46978,1.26
hbi|eu|ie|41741,30,41741,0.43
hbi|eu|ie|37332,30,37332,0.42
hbi|eu|ie|46367,30,46367,4.29
hbi|eu|ie|46998,30,46998,2.33
hbi|eu|ie|41944,30,41944,2.11
hbi|eu|ie|3842,30,3842,0.8
hbi|eu|ie|46921,30,46921,5.66
hbi|eu|ie|47009,30,47009,3.64
hbi|eu|ie|43477,30,43477,2.7
hbi|eu|ie|39659,30,39659,9.51
hbi|eu|ie|47077,30,47077,2.39
hbi|eu|ie|47127,30,47127,1.12
hbi|eu|ie|44111,30,44111,1.65
hbi|eu|ie|3977,30,3977,2.05
hbi|eu|ie|47136,30,47136,1.12
hbi|eu|ie|47279,30,47279,2.39
hbi|eu|ie|45051,30,45051,0.82
hbi|eu|ie|41830,30,41830,5.34
hbi|eu|ie|47301,30,47301,5.06
hbi|eu|ie|48772,30,48772,13.68
hbi|eu|ie|46042,30,46042,16.65
hbi|eu|ie|42631,30,42631,1.31
hbi|eu|ie|48762,30,48762,8.38
hbi|eu|ie|49236,30,49236,3.34
hbi|eu|ie|46896,30,46896,2.72
hbi|eu|ie|43251,30,43251,6.45
hbi|eu|ie|49202,30,49202,7.59
hbi|eu|ie|5713,30,5713,0.92
hbi|eu|ie|47013,30,47013,3.21
hbi|eu|ie|43735,30,43735,2.88
hbi|eu|ie|49732,30,49732,2.73
hbi|eu|ie|60763,30,60763,1.64
hbi|eu|ie|47232,30,47232,3
hbi|eu|ie|44479,30,44479,5.84
hbi|eu|ie|49883,30,49883,7.5
hbi|eu|ie|60924,30,60924,2.79
hbi|eu|ie|47245,30,47245,1.11
hbi|eu|ie|45202,30,45202,8.5
hbi|eu|ie|50628,30,50628,2.28
hbi|eu|ie|61522,30,61522,2.45
hbi|eu|ie|47286,30,47286,1.39
hbi|eu|ie|46856,30,46856,0.87
hbi|eu|ie|5611,30,5611,1.21
hbi|eu|ie|63459,30,63459,10.96
hbi|eu|ie|48775,30,48775,9.27
hbi|eu|ie|46966,30,46966,2.82
hbi|eu|ie|60231,30,60231,11.55
hbi|eu|ie|63638,30,63638,0.76
hbi|eu|ie|49334,30,49334,3.76
hbi|eu|ie|46979,30,46979,0.94
hbi|eu|ie|60878,30,60878,20.45
hbi|eu|ie|63639,30,63639,0.69
hbi|eu|ie|49549,30,49549,0.61
hbi|eu|ie|46996,30,46996,1.86
hbi|eu|ie|61366,30,61366,3.25
hbi|eu|ie|64435,30,64435,1.53
hbi|eu|ie|49583,30,49583,0.38
hbi|eu|ie|47008,30,47008,7.46
hbi|eu|ie|61390,30,61390,2.85
hbi|eu|ie|73371,30,73371,3.3
hbi|eu|ie|49896,30,49896,1.19
hbi|eu|ie|47015,30,47015,9.8
hbi|eu|ie|62475,30,62475,19.5
hbi|eu|ie|73375,30,73375,3.29
hbi|eu|ie|51422,30,51422,1.52
hbi|eu|ie|47102,30,47102,4.26
hbi|eu|ie|62557,30,62557,4.95
hbi|eu|ie|83271,30,83271,5.15
hbi|eu|ie|5293,30,5293,22.28
hbi|eu|ie|47104,30,47104,1.96
hbi|eu|ie|62617,30,62617,2.16
hbi|eu|ie|83530,30,83530,45.44
hbi|eu|ie|5761,30,5761,2.1
hbi|eu|ie|47243,30,47243,0.62
hbi|eu|ie|63561,30,63561,3.1
hbi|eu|ie|91519,30,91519,10.49
hbi|eu|ie|60105,30,60105,0.51
hbi|eu|ie|47311,30,47311,2.85
hbi|eu|ie|63729,30,63729,24.33
hbi|eu|ie|92517,30,92517,2.68
hbi|eu|ie|60266,30,60266,3.31
hbi|eu|ie|48135,30,48135,2.75
hbi|eu|ie|6924,30,6924,0.86
hbi|eu|ie|94472,30,94472,3.74
hbi|eu|ie|60277,30,60277,1.29
hbi|eu|ie|48302,30,48302,1.72
hbi|eu|ie|74885,30,74885,0.61
hbi|eu|ie|94531,30,94531,1.39
hbi|eu|ie|60298,30,60298,2.32
hbi|eu|ie|48383,30,48383,1.09
hbi|eu|ie|74886,30,74886,0.65
hbi|eu|ie|9588,30,9588,3.51
hbi|eu|ie|60775,30,60775,4.96
hbi|eu|ie|48391,30,48391,0.88
hbi|eu|ie|7567,30,7567,0.72
hbi|eu|ie|12814,30,12814,2.3
hbi|eu|ie|61489,30,61489,4.25
hbi|eu|ie|50142,30,50142,1.55
hbi|eu|ie|7568,30,7568,0.72
hbi|eu|ie|46866,30,46866,1.86
hbi|eu|ie|62458,30,62458,14.52
hbi|eu|ie|50595,30,50595,3.67
hbi|eu|ie|76739,30,76739,21.85
hbi|eu|ie|5317,30,5317,2.68
hbi|eu|ie|62459,30,62459,14.76
hbi|eu|ie|50817,30,50817,0.68
hbi|eu|ie|79215,30,79215,1.96
hbi|eu|ie|61519,30,61519,0.52
hbi|eu|ie|63556,30,63556,1.19
hbi|eu|ie|51383,30,51383,2.42
hbi|eu|ie|80142,30,80142,3.81
hbi|eu|ie|86897,30,86897,2.39
hbi|eu|ie|73372,30,73372,3.31
hbi|eu|ie|55468,30,55468,6.12
hbi|eu|ie|82650,30,82650,2.84
hbi|eu|nl|10603,40,10603,5.05
hbi|eu|ie|77250,30,77250,4.97
hbi|eu|ie|60215,30,60215,3.65
hbi|eu|ie|83565,30,83565,2.14
hbi|eu|nl|10621,40,10621,2.3
hbi|eu|ie|77251,30,77251,5.21
hbi|eu|ie|60282,30,60282,2.55
hbi|eu|ie|83599,30,83599,1.61
hbi|eu|nl|12662,40,12662,3.54
hbi|eu|ie|80165,30,80165,0.64
hbi|eu|ie|61225,30,61225,3.25
hbi|eu|ie|83610,30,83610,2.14
hbi|eu|nl|12941,40,12941,3.01
hbi|eu|ie|84293,30,84293,17.42
hbi|eu|ie|63553,30,63553,2.44
hbi|eu|ie|91916,30,91916,14.34
hbi|eu|nl|14020,40,14020,1.38
hbi|eu|ie|84749,30,84749,0.64
hbi|eu|ie|63559,30,63559,3.91
hbi|eu|ie|94533,30,94533,0.85
